,parents,has_nurs,form,children,housing,finance,social,health
510,usual,proper,3,2,less_conv,convenient,problematic,1
511,usual,proper,3,2,less_conv,convenient,problematic,2
512,usual,proper,3,2,less_conv,convenient,problematic,3
513,usual,proper,3,2,less_conv,inconv,nonprob,1
514,usual,proper,3,2,less_conv,inconv,nonprob,2
515,usual,proper,3,2,less_conv,inconv,nonprob,3
516,usual,proper,3,2,less_conv,inconv,slightly_prob,1
517,usual,proper,3,2,less_conv,inconv,slightly_prob,2
518,usual,proper,3,2,less_conv,inconv,slightly_prob,3
519,usual,proper,3,2,less_conv,inconv,problematic,1
520,usual,proper,3,2,less_conv,inconv,problematic,2
521,usual,proper,3,2,less_conv,inconv,problematic,3
522,usual,proper,3,2,critical,convenient,nonprob,1
523,usual,proper,3,2,critical,convenient,nonprob,2
524,usual,proper,3,2,critical,convenient,nonprob,3
525,usual,proper,3,2,critical,convenient,slightly_prob,1
526,usual,proper,3,2,critical,convenient,slightly_prob,2
527,usual,proper,3,2,critical,convenient,slightly_prob,3
528,usual,proper,3,2,critical,convenient,problematic,1
529,usual,proper,3,2,critical,convenient,problematic,2
530,usual,proper,3,2,critical,convenient,problematic,3
531,usual,proper,3,2,critical,inconv,nonprob,1
532,usual,proper,3,2,critical,inconv,nonprob,2
533,usual,proper,3,2,critical,inconv,nonprob,3
534,usual,proper,3,2,critical,inconv,slightly_prob,1
535,usual,proper,3,2,critical,inconv,slightly_prob,2
536,usual,proper,3,2,critical,inconv,slightly_prob,3
537,usual,proper,3,2,critical,inconv,problematic,1
538,usual,proper,3,2,critical,inconv,problematic,2
539,usual,proper,3,2,critical,inconv,problematic,3
540,usual,proper,3,3,convenient,convenient,nonprob,1
541,usual,proper,3,3,convenient,convenient,nonprob,2
542,usual,proper,3,3,convenient,convenient,nonprob,3
543,usual,proper,3,3,convenient,convenient,slightly_prob,1
544,usual,proper,3,3,convenient,convenient,slightly_prob,2
545,usual,proper,3,3,convenient,convenient,slightly_prob,3
546,usual,proper,3,3,convenient,convenient,problematic,1
547,usual,proper,3,3,convenient,convenient,problematic,2
548,usual,proper,3,3,convenient,convenient,problematic,3
549,usual,proper,3,3,convenient,inconv,nonprob,1
550,usual,proper,3,3,convenient,inconv,nonprob,2
551,usual,proper,3,3,convenient,inconv,nonprob,3
552,usual,proper,3,3,convenient,inconv,slightly_prob,1
553,usual,proper,3,3,convenient,inconv,slightly_prob,2
554,usual,proper,3,3,convenient,inconv,slightly_prob,3
555,usual,proper,3,3,convenient,inconv,problematic,1
556,usual,proper,3,3,convenient,inconv,problematic,2
557,usual,proper,3,3,convenient,inconv,problematic,3
558,usual,proper,3,3,less_conv,convenient,nonprob,1
559,usual,proper,3,3,less_conv,convenient,nonprob,2
560,usual,proper,3,3,less_conv,convenient,nonprob,3
561,usual,proper,3,3,less_conv,convenient,slightly_prob,1
562,usual,proper,3,3,less_conv,convenient,slightly_prob,2
563,usual,proper,3,3,less_conv,convenient,slightly_prob,3
564,usual,proper,3,3,less_conv,convenient,problematic,1
565,usual,proper,3,3,less_conv,convenient,problematic,2
566,usual,proper,3,3,less_conv,convenient,problematic,3
567,usual,proper,3,3,less_conv,inconv,nonprob,1
568,usual,proper,3,3,less_conv,inconv,nonprob,2
569,usual,proper,3,3,less_conv,inconv,nonprob,3
570,usual,proper,3,3,less_conv,inconv,slightly_prob,1
571,usual,proper,3,3,less_conv,inconv,slightly_prob,2
572,usual,proper,3,3,less_conv,inconv,slightly_prob,3
573,usual,proper,3,3,less_conv,inconv,problematic,1
574,usual,proper,3,3,less_conv,inconv,problematic,2
575,usual,proper,3,3,less_conv,inconv,problematic,3
576,usual,proper,3,3,critical,convenient,nonprob,1
577,usual,proper,3,3,critical,convenient,nonprob,2
578,usual,proper,3,3,critical,convenient,nonprob,3
579,usual,proper,3,3,critical,convenient,slightly_prob,1
580,usual,proper,3,3,critical,convenient,slightly_prob,2
581,usual,proper,3,3,critical,convenient,slightly_prob,3
582,usual,proper,3,3,critical,convenient,problematic,1
583,usual,proper,3,3,critical,convenient,problematic,2
584,usual,proper,3,3,critical,convenient,problematic,3
585,usual,proper,3,3,critical,inconv,nonprob,1
586,usual,proper,3,3,critical,inconv,nonprob,2
587,usual,proper,3,3,critical,inconv,nonprob,3
588,usual,proper,3,3,critical,inconv,slightly_prob,1
589,usual,proper,3,3,critical,inconv,slightly_prob,2
590,usual,proper,3,3,critical,inconv,slightly_prob,3
591,usual,proper,3,3,critical,inconv,problematic,1
592,usual,proper,3,3,critical,inconv,problematic,2
593,usual,proper,3,3,critical,inconv,problematic,3
594,usual,proper,3,4,convenient,convenient,nonprob,1
595,usual,proper,3,4,convenient,convenient,nonprob,2
596,usual,proper,3,4,convenient,convenient,nonprob,3
597,usual,proper,3,4,convenient,convenient,slightly_prob,1
598,usual,proper,3,4,convenient,convenient,slightly_prob,2
599,usual,proper,3,4,convenient,convenient,slightly_prob,3
600,usual,proper,3,4,convenient,convenient,problematic,1
601,usual,proper,3,4,convenient,convenient,problematic,2
602,usual,proper,3,4,convenient,convenient,problematic,3
603,usual,proper,3,4,convenient,inconv,nonprob,1
604,usual,proper,3,4,convenient,inconv,nonprob,2
605,usual,proper,3,4,convenient,inconv,nonprob,3
606,usual,proper,3,4,convenient,inconv,slightly_prob,1
607,usual,proper,3,4,convenient,inconv,slightly_prob,2
608,usual,proper,3,4,convenient,inconv,slightly_prob,3
609,usual,proper,3,4,convenient,inconv,problematic,1
610,usual,proper,3,4,convenient,inconv,problematic,2
611,usual,proper,3,4,convenient,inconv,problematic,3
612,usual,proper,3,4,less_conv,convenient,nonprob,1
613,usual,proper,3,4,less_conv,convenient,nonprob,2
614,usual,proper,3,4,less_conv,convenient,nonprob,3
615,usual,proper,3,4,less_conv,convenient,slightly_prob,1
616,usual,proper,3,4,less_conv,convenient,slightly_prob,2
617,usual,proper,3,4,less_conv,convenient,slightly_prob,3
618,usual,proper,3,4,less_conv,convenient,problematic,1
619,usual,proper,3,4,less_conv,convenient,problematic,2
620,usual,proper,3,4,less_conv,convenient,problematic,3
621,usual,proper,3,4,less_conv,inconv,nonprob,1
622,usual,proper,3,4,less_conv,inconv,nonprob,2
623,usual,proper,3,4,less_conv,inconv,nonprob,3
624,usual,proper,3,4,less_conv,inconv,slightly_prob,1
625,usual,proper,3,4,less_conv,inconv,slightly_prob,2
626,usual,proper,3,4,less_conv,inconv,slightly_prob,3
627,usual,proper,3,4,less_conv,inconv,problematic,1
628,usual,proper,3,4,less_conv,inconv,problematic,2
629,usual,proper,3,4,less_conv,inconv,problematic,3
630,usual,proper,3,4,critical,convenient,nonprob,1
631,usual,proper,3,4,critical,convenient,nonprob,2
632,usual,proper,3,4,critical,convenient,nonprob,3
633,usual,proper,3,4,critical,convenient,slightly_prob,1
634,usual,proper,3,4,critical,convenient,slightly_prob,2
635,usual,proper,3,4,critical,convenient,slightly_prob,3
636,usual,proper,3,4,critical,convenient,problematic,1
637,usual,proper,3,4,critical,convenient,problematic,2
638,usual,proper,3,4,critical,convenient,problematic,3
639,usual,proper,3,4,critical,inconv,nonprob,1
640,usual,proper,3,4,critical,inconv,nonprob,2
641,usual,proper,3,4,critical,inconv,nonprob,3
642,usual,proper,3,4,critical,inconv,slightly_prob,1
643,usual,proper,3,4,critical,inconv,slightly_prob,2
644,usual,proper,3,4,critical,inconv,slightly_prob,3
645,usual,proper,3,4,critical,inconv,problematic,1
646,usual,proper,3,4,critical,inconv,problematic,2
647,usual,proper,3,4,critical,inconv,problematic,3
648,usual,proper,4,1,convenient,convenient,nonprob,1
649,usual,proper,4,1,convenient,convenient,nonprob,2
650,usual,proper,4,1,convenient,convenient,nonprob,3
651,usual,proper,4,1,convenient,convenient,slightly_prob,1
652,usual,proper,4,1,convenient,convenient,slightly_prob,2
653,usual,proper,4,1,convenient,convenient,slightly_prob,3
654,usual,proper,4,1,convenient,convenient,problematic,1
655,usual,proper,4,1,convenient,convenient,problematic,2
656,usual,proper,4,1,convenient,convenient,problematic,3
657,usual,proper,4,1,convenient,inconv,nonprob,1
658,usual,proper,4,1,convenient,inconv,nonprob,2
659,usual,proper,4,1,convenient,inconv,nonprob,3
660,usual,proper,4,1,convenient,inconv,slightly_prob,1
661,usual,proper,4,1,convenient,inconv,slightly_prob,2
662,usual,proper,4,1,convenient,inconv,slightly_prob,3
663,usual,proper,4,1,convenient,inconv,problematic,1
664,usual,proper,4,1,convenient,inconv,problematic,2
665,usual,proper,4,1,convenient,inconv,problematic,3
666,usual,proper,4,1,less_conv,convenient,nonprob,1
667,usual,proper,4,1,less_conv,convenient,nonprob,2
668,usual,proper,4,1,less_conv,convenient,nonprob,3
669,usual,proper,4,1,less_conv,convenient,slightly_prob,1
670,usual,proper,4,1,less_conv,convenient,slightly_prob,2
671,usual,proper,4,1,less_conv,convenient,slightly_prob,3
672,usual,proper,4,1,less_conv,convenient,problematic,1
673,usual,proper,4,1,less_conv,convenient,problematic,2
674,usual,proper,4,1,less_conv,convenient,problematic,3
675,usual,proper,4,1,less_conv,inconv,nonprob,1
676,usual,proper,4,1,less_conv,inconv,nonprob,2
677,usual,proper,4,1,less_conv,inconv,nonprob,3
678,usual,proper,4,1,less_conv,inconv,slightly_prob,1
679,usual,proper,4,1,less_conv,inconv,slightly_prob,2
680,usual,proper,4,1,less_conv,inconv,slightly_prob,3
681,usual,proper,4,1,less_conv,inconv,problematic,1
682,usual,proper,4,1,less_conv,inconv,problematic,2
683,usual,proper,4,1,less_conv,inconv,problematic,3
684,usual,proper,4,1,critical,convenient,nonprob,1
685,usual,proper,4,1,critical,convenient,nonprob,2
686,usual,proper,4,1,critical,convenient,nonprob,3
687,usual,proper,4,1,critical,convenient,slightly_prob,1
688,usual,proper,4,1,critical,convenient,slightly_prob,2
689,usual,proper,4,1,critical,convenient,slightly_prob,3
690,usual,proper,4,1,critical,convenient,problematic,1
691,usual,proper,4,1,critical,convenient,problematic,2
692,usual,proper,4,1,critical,convenient,problematic,3
693,usual,proper,4,1,critical,inconv,nonprob,1
694,usual,proper,4,1,critical,inconv,nonprob,2
695,usual,proper,4,1,critical,inconv,nonprob,3
696,usual,proper,4,1,critical,inconv,slightly_prob,1
697,usual,proper,4,1,critical,inconv,slightly_prob,2
698,usual,proper,4,1,critical,inconv,slightly_prob,3
699,usual,proper,4,1,critical,inconv,problematic,1
700,usual,proper,4,1,critical,inconv,problematic,2
701,usual,proper,4,1,critical,inconv,problematic,3
702,usual,proper,4,2,convenient,convenient,nonprob,1
703,usual,proper,4,2,convenient,convenient,nonprob,2
704,usual,proper,4,2,convenient,convenient,nonprob,3
705,usual,proper,4,2,convenient,convenient,slightly_prob,1
706,usual,proper,4,2,convenient,convenient,slightly_prob,2
707,usual,proper,4,2,convenient,convenient,slightly_prob,3
708,usual,proper,4,2,convenient,convenient,problematic,1
709,usual,proper,4,2,convenient,convenient,problematic,2
710,usual,proper,4,2,convenient,convenient,problematic,3
711,usual,proper,4,2,convenient,inconv,nonprob,1
712,usual,proper,4,2,convenient,inconv,nonprob,2
713,usual,proper,4,2,convenient,inconv,nonprob,3
714,usual,proper,4,2,convenient,inconv,slightly_prob,1
715,usual,proper,4,2,convenient,inconv,slightly_prob,2
716,usual,proper,4,2,convenient,inconv,slightly_prob,3
717,usual,proper,4,2,convenient,inconv,problematic,1
718,usual,proper,4,2,convenient,inconv,problematic,2
719,usual,proper,4,2,convenient,inconv,problematic,3
720,usual,proper,4,2,less_conv,convenient,nonprob,1
721,usual,proper,4,2,less_conv,convenient,nonprob,2
722,usual,proper,4,2,less_conv,convenient,nonprob,3
723,usual,proper,4,2,less_conv,convenient,slightly_prob,1
724,usual,proper,4,2,less_conv,convenient,slightly_prob,2
725,usual,proper,4,2,less_conv,convenient,slightly_prob,3
726,usual,proper,4,2,less_conv,convenient,problematic,1
727,usual,proper,4,2,less_conv,convenient,problematic,2
728,usual,proper,4,2,less_conv,convenient,problematic,3
729,usual,proper,4,2,less_conv,inconv,nonprob,1
730,usual,proper,4,2,less_conv,inconv,nonprob,2
731,usual,proper,4,2,less_conv,inconv,nonprob,3
732,usual,proper,4,2,less_conv,inconv,slightly_prob,1
733,usual,proper,4,2,less_conv,inconv,slightly_prob,2
734,usual,proper,4,2,less_conv,inconv,slightly_prob,3
735,usual,proper,4,2,less_conv,inconv,problematic,1
736,usual,proper,4,2,less_conv,inconv,problematic,2
737,usual,proper,4,2,less_conv,inconv,problematic,3
738,usual,proper,4,2,critical,convenient,nonprob,1
739,usual,proper,4,2,critical,convenient,nonprob,2
740,usual,proper,4,2,critical,convenient,nonprob,3
741,usual,proper,4,2,critical,convenient,slightly_prob,1
742,usual,proper,4,2,critical,convenient,slightly_prob,2
743,usual,proper,4,2,critical,convenient,slightly_prob,3
744,usual,proper,4,2,critical,convenient,problematic,1
745,usual,proper,4,2,critical,convenient,problematic,2
746,usual,proper,4,2,critical,convenient,problematic,3
747,usual,proper,4,2,critical,inconv,nonprob,1
748,usual,proper,4,2,critical,inconv,nonprob,2
749,usual,proper,4,2,critical,inconv,nonprob,3
750,usual,proper,4,2,critical,inconv,slightly_prob,1
751,usual,proper,4,2,critical,inconv,slightly_prob,2
752,usual,proper,4,2,critical,inconv,slightly_prob,3
753,usual,proper,4,2,critical,inconv,problematic,1
754,usual,proper,4,2,critical,inconv,problematic,2
755,usual,proper,4,2,critical,inconv,problematic,3
756,usual,proper,4,3,convenient,convenient,nonprob,1
757,usual,proper,4,3,convenient,convenient,nonprob,2
758,usual,proper,4,3,convenient,convenient,nonprob,3
759,usual,proper,4,3,convenient,convenient,slightly_prob,1
760,usual,proper,4,3,convenient,convenient,slightly_prob,2
761,usual,proper,4,3,convenient,convenient,slightly_prob,3
762,usual,proper,4,3,convenient,convenient,problematic,1
763,usual,proper,4,3,convenient,convenient,problematic,2
764,usual,proper,4,3,convenient,convenient,problematic,3
765,usual,proper,4,3,convenient,inconv,nonprob,1
766,usual,proper,4,3,convenient,inconv,nonprob,2
767,usual,proper,4,3,convenient,inconv,nonprob,3
768,usual,proper,4,3,convenient,inconv,slightly_prob,1
769,usual,proper,4,3,convenient,inconv,slightly_prob,2
770,usual,proper,4,3,convenient,inconv,slightly_prob,3
771,usual,proper,4,3,convenient,inconv,problematic,1
772,usual,proper,4,3,convenient,inconv,problematic,2
773,usual,proper,4,3,convenient,inconv,problematic,3
774,usual,proper,4,3,less_conv,convenient,nonprob,1
775,usual,proper,4,3,less_conv,convenient,nonprob,2
776,usual,proper,4,3,less_conv,convenient,nonprob,3
777,usual,proper,4,3,less_conv,convenient,slightly_prob,1
778,usual,proper,4,3,less_conv,convenient,slightly_prob,2
779,usual,proper,4,3,less_conv,convenient,slightly_prob,3
780,usual,proper,4,3,less_conv,convenient,problematic,1
781,usual,proper,4,3,less_conv,convenient,problematic,2
782,usual,proper,4,3,less_conv,convenient,problematic,3
783,usual,proper,4,3,less_conv,inconv,nonprob,1
784,usual,proper,4,3,less_conv,inconv,nonprob,2
785,usual,proper,4,3,less_conv,inconv,nonprob,3
786,usual,proper,4,3,less_conv,inconv,slightly_prob,1
787,usual,proper,4,3,less_conv,inconv,slightly_prob,2
788,usual,proper,4,3,less_conv,inconv,slightly_prob,3
789,usual,proper,4,3,less_conv,inconv,problematic,1
790,usual,proper,4,3,less_conv,inconv,problematic,2
791,usual,proper,4,3,less_conv,inconv,problematic,3
792,usual,proper,4,3,critical,convenient,nonprob,1
793,usual,proper,4,3,critical,convenient,nonprob,2
794,usual,proper,4,3,critical,convenient,nonprob,3
795,usual,proper,4,3,critical,convenient,slightly_prob,1
796,usual,proper,4,3,critical,convenient,slightly_prob,2
797,usual,proper,4,3,critical,convenient,slightly_prob,3
798,usual,proper,4,3,critical,convenient,problematic,1
799,usual,proper,4,3,critical,convenient,problematic,2
800,usual,proper,4,3,critical,convenient,problematic,3
801,usual,proper,4,3,critical,inconv,nonprob,1
802,usual,proper,4,3,critical,inconv,nonprob,2
803,usual,proper,4,3,critical,inconv,nonprob,3
804,usual,proper,4,3,critical,inconv,slightly_prob,1
805,usual,proper,4,3,critical,inconv,slightly_prob,2
806,usual,proper,4,3,critical,inconv,slightly_prob,3
807,usual,proper,4,3,critical,inconv,problematic,1
808,usual,proper,4,3,critical,inconv,problematic,2
809,usual,proper,4,3,critical,inconv,problematic,3
810,usual,proper,4,4,convenient,convenient,nonprob,1
811,usual,proper,4,4,convenient,convenient,nonprob,2
812,usual,proper,4,4,convenient,convenient,nonprob,3
813,usual,proper,4,4,convenient,convenient,slightly_prob,1
814,usual,proper,4,4,convenient,convenient,slightly_prob,2
815,usual,proper,4,4,convenient,convenient,slightly_prob,3
816,usual,proper,4,4,convenient,convenient,problematic,1
817,usual,proper,4,4,convenient,convenient,problematic,2
818,usual,proper,4,4,convenient,convenient,problematic,3
819,usual,proper,4,4,convenient,inconv,nonprob,1
820,usual,proper,4,4,convenient,inconv,nonprob,2
821,usual,proper,4,4,convenient,inconv,nonprob,3
822,usual,proper,4,4,convenient,inconv,slightly_prob,1
823,usual,proper,4,4,convenient,inconv,slightly_prob,2
824,usual,proper,4,4,convenient,inconv,slightly_prob,3
825,usual,proper,4,4,convenient,inconv,problematic,1
826,usual,proper,4,4,convenient,inconv,problematic,2
827,usual,proper,4,4,convenient,inconv,problematic,3
828,usual,proper,4,4,less_conv,convenient,nonprob,1
